id,work_title,composer,part_name,voice_type_primary,specialization,part_tier,category,created_at
85b1a495-4dc8-40db-9e9a-b4d9282c42f2,Jenufa,Leos Janacek,Kostelnicka,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 19:01:41.337283
85c8b3f7-942a-41eb-8099-733accc3d5b3,War Requiem,Benjamin Britten,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
862cb85e-afe5-4e61-b8cc-877a47729041,Tosca,Giacomo Puccini,Floria Tosca,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 18:54:05.133147
87400b85-8366-4401-b6f3-67200a0501d8,The Rake's Progress,Igor Stravinsky,Anne Trulove,soprano,lyric_soprano,lead,opera,2026-04-26 20:26:11.596639
87483f18-fa6a-4a2a-afb7-998fab6b477e,The Bartered Bride,Bedrich Smetana,Vasek,tenor,lyric_tenor,secondary,opera,2026-04-26 19:01:41.337283
87edadc2-3e70-4ab3-bb70-411a2a23760f,Theodora,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
8838d94d-ec32-4d03-9b6f-27b4570e70a7,Il Barbiere di Siviglia,Gioachino Rossini,Count Almaviva,tenor,lyric_tenor,lead,opera,2026-04-26 18:54:05.133147
8840ce69-62a9-4e7d-8f20-7f5734ed8eb9,Carmen,Georges Bizet,Remendado,tenor,comprimario_tenor,small,opera,2026-04-26 18:48:43.492581
88938db3-0435-4891-aa59-c9f6b4854fde,Il Barbiere di Siviglia,Gioachino Rossini,Don Basilio,bass,lyric_bass,secondary,opera,2026-04-26 18:54:05.133147
88bdb4c3-c4f9-4c1d-8ca3-528984641675,Guillaume Tell,Gioachino Rossini,Hedwige,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 20:22:59.252405
89befce4-f573-42e7-b54d-ce1462dd5df2,Suor Angelica,Giacomo Puccini,The Abbess,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 19:01:41.337283
89c64755-1672-486e-add1-cb6dd54672e0,Turandot,Giacomo Puccini,Pong,tenor,comprimario_tenor,secondary,opera,2026-04-26 18:54:05.133147
89cfea99-104e-4140-a93e-9dc0e9b2c0b2,The Queen of Spades,Pyotr Ilyich Tchaikovsky,Herman,tenor,dramatic_tenor,lead,opera,2026-04-26 18:58:46.291908
8a08f61d-73c4-4764-ba62-ada0b6179a36,Siegfried,Richard Wagner,Erda,mezzo_soprano,dramatic_mezzo,small,opera,2026-04-26 20:22:59.252405
8a2676ee-4a40-4ff2-86f0-53cd862aa7e2,Vespro della Beata Vergine,Claudio Monteverdi,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
8a42e80c-2f1b-4521-801c-e690df753b2d,The Legend of Saint Elisabeth,Franz Liszt,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
8a7d7dda-ce90-472d-b8fe-45cbd8190bd0,Samson et Dalila,Camille Saint-Saens,Dalila,mezzo_soprano,dramatic_mezzo,lead,opera,2026-04-26 18:57:01.888083
8a9775e2-521f-4664-add9-fd8e35661900,Missa Brevis Op 63,Benjamin Britten,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
8addf936-f4cc-4ac1-ba66-da31eed0dab0,Salome,Richard Strauss,Second Nazarene,bass,comprimario_bass,small,opera,2026-04-26 18:58:46.291908
8b1b6ccc-abc9-414f-8355-43219713a869,Acis and Galatea,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
8b1deaf2-8048-4379-84e8-85b5f6a62a96,Die Walkure,Richard Wagner,Hunding,bass,dramatic_bass,secondary,opera,2026-04-26 18:58:46.291908
8b290df3-6f32-4801-baa7-22710247ba5b,Eugene Onegin,Pyotr Ilyich Tchaikovsky,Tatyana,soprano,lyric_soprano,lead,opera,2026-04-26 18:55:25.267066
8b3494b2-88b3-4269-b81d-88b22d34b7a9,I Vespri Siciliani,Giuseppe Verdi,Danieli,tenor,comprimario_tenor,small,opera,2026-04-26 20:22:59.252405
8b3574ef-62a1-40f7-9fa3-8f4d04e205d2,Elektra,Richard Strauss,Aegisth,tenor,spinto_tenor,secondary,opera,2026-04-26 19:01:41.337283
8b4b7f56-b4ee-4e35-8b89-e88153a8b9e3,Stabat Mater Op 53,Karol Szymanowski,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
8b5b64e8-2901-4f7e-8168-76108898a148,Pelleas et Melisande,Claude Debussy,Melisande,soprano,lyric_soprano,lead,opera,2026-04-26 20:22:59.252405
8b79973e-e93c-4f76-a8a8-4b0b71ca6504,Cantata Profana,Bela Bartok,Baritone Solo,baritone,concert_solo,lead,symphonic,2026-04-27 19:58:58.058831
8ba3c19e-980d-4555-a967-c4d074b4c078,War and Peace,Sergei Prokofiev,Prince Andrei,baritone,lyric_baritone,lead,opera,2026-04-26 20:22:59.252405
8bc298b5-fbf8-4d49-9399-885bbec4104e,Herodiade,Jules Massenet,A Young Babylonian,soprano,lyric_soprano,small,opera,2026-04-26 20:26:11.596639
8c15477b-cad7-49a8-9d8c-bfe38705b6cc,The Bartered Bride,Bedrich Smetana,Jenik,tenor,lyric_tenor,lead,opera,2026-04-26 19:01:41.337283
8c5a2686-d695-4d7b-8bd5-bc4d5f694ebd,Anna Bolena,Gaetano Donizetti,Smeton,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 20:20:59.436774
8cab9ceb-3027-41d1-908c-86c554097a10,Lucia di Lammermoor,Gaetano Donizetti,Normanno,tenor,comprimario_tenor,small,opera,2026-04-26 18:54:05.133147
8cdbb4ed-dfbb-4bef-a323-4f7ec704d765,Symphony No 9 in D minor Op 125,Ludwig van Beethoven,Tenor Solo,tenor,concert_solo,lead,symphonic,2026-04-26 20:28:53.719839
8cf7d235-6033-4b47-8c4b-5fd09a7077db,Die Zauberflote,Wolfgang Amadeus Mozart,First Lady,soprano,lyric_soprano,secondary,opera,2026-04-26 18:54:05.133147
8d0bc804-ba73-4a31-bc11-303d6beabf84,Macbeth,Giuseppe Verdi,A Doctor,bass,comprimario_bass,small,opera,2026-04-26 19:01:41.337283
8d13783f-fd4f-4c5f-bcd6-8795ca045aec,Der Rosenkavalier,Richard Strauss,Sophie,soprano,lyric_soprano,lead,opera,2026-04-26 18:55:25.267066
8d278a72-b5da-4ab7-8d48-1ee069a1f024,Il Trovatore,Giuseppe Verdi,Azucena,mezzo_soprano,dramatic_mezzo,lead,opera,2026-04-26 18:54:05.133147
8d313ff3-1f9f-4558-84ce-462b9b563105,Christus am Olberge,Ludwig van Beethoven,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
8de68eff-3a30-4895-bbfb-d10692c8f116,War and Peace,Sergei Prokofiev,Helene,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 20:22:59.252405
8df7ad47-0c00-49d5-abde-36cee3b6baeb,Falstaff,Giuseppe Verdi,Nannetta,soprano,soubrette,secondary,opera,2026-04-26 18:57:01.888083
8e0d5e13-4de5-476d-b064-9a7467bbf24e,Anna Bolena,Gaetano Donizetti,Giovanna Seymour,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 20:20:59.436774
8e352570-6373-4996-9d62-d7e37df0bb29,Carmen,Georges Bizet,Carmen,mezzo_soprano,dramatic_mezzo,lead,opera,2026-04-26 18:48:43.492581
8e531dfc-9b66-40f9-9f1d-d557d54ac48c,A Midsummer Night's Dream,Benjamin Britten,Theseus,bass,lyric_bass,secondary,opera,2026-04-26 20:26:11.596639
8e5ab1e1-28c3-48cb-9fb3-1a6e9312dcfe,Rigoletto,Giuseppe Verdi,The Duke of Mantua,tenor,lyric_tenor,lead,opera,2026-04-26 18:54:05.133147
8e71c311-ce84-4469-a3ad-6e176fa92eb6,Missa Solemnis Op 123,Ludwig van Beethoven,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
8e98a491-85ca-448a-80e2-e45aed6fb632,Die Entfuhrung aus dem Serail,Wolfgang Amadeus Mozart,Belmonte,tenor,lyric_tenor,lead,opera,2026-04-26 20:26:11.596639
8ea2620f-f65e-4740-a124-f2629f60f255,The Queen of Spades,Pyotr Ilyich Tchaikovsky,Polina,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 18:58:46.291908
8eaa766c-d9be-4302-b89d-b3a6c6af3b2d,Nelson Mass,Joseph Haydn,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
8ecbbc13-a1b3-46d4-a974-0389a4a02ba4,Symphony No 4 in G major,Gustav Mahler,Soprano Solo,soprano,concert_solo,lead,symphonic,2026-04-26 20:30:01.34038
8f5d1fe3-211b-4804-8039-1c2f5ce5f048,Billy Budd,Benjamin Britten,Claggart,bass,dramatic_bass,lead,opera,2026-04-26 20:26:11.596639
901cbebb-738b-49cb-b60b-efa30fa15eb9,Arabella,Richard Strauss,Zdenka,soprano,lyric_soprano,lead,opera,2026-04-26 20:26:11.596639
902b47db-8946-469f-aece-0ccf8500a8ac,Rigoletto,Giuseppe Verdi,Maddalena,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 18:54:05.133147
910165da-be5b-4869-af2f-5f55cd04bc51,Lobgesang Op 52,Felix Mendelssohn,Tenor Solo,tenor,concert_solo,lead,symphonic,2026-04-27 19:56:19.320672
91225161-037f-4225-ba24-068218559a0c,Don Carlo,Giuseppe Verdi,Elisabetta di Valois,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 18:58:46.291908
912a7884-dca6-448e-b786-d19d04499e03,La Traviata,Giuseppe Verdi,Flora Bervoix,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 18:48:43.492581
91303073-f586-4ceb-ba9d-f31fa7a470b1,La Sonnambula,Vincenzo Bellini,Count Rodolfo,bass,lyric_bass,secondary,opera,2026-04-26 18:58:46.291908
917c0f4c-cb81-4f1d-8952-22ea491fa002,Un Ballo in Maschera,Giuseppe Verdi,Oscar,soprano,soubrette,secondary,opera,2026-04-26 18:55:25.267066
91d3739f-3743-494b-9483-c392e1c1c676,Mass in G major D 167,Franz Schubert,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:56:19.320672
91d407bf-93c9-48ad-abdc-ffb1b47e84f0,Idomeneo,Wolfgang Amadeus Mozart,Ilia,soprano,lyric_soprano,lead,opera,2026-04-26 20:20:59.436774
91fc4e26-5928-4091-8014-bf75c969357e,La Boheme,Giacomo Puccini,Benoit,bass,buffo_bass,small,opera,2026-04-26 18:48:43.492581
92123039-cf02-4a88-80f3-88c030f1125d,Requiem in D minor,Wolfgang Amadeus Mozart,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
9234a308-32bb-40f2-9ff9-3ade781c6385,Petite Messe Solennelle,Gioachino Rossini,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
923cba20-79cc-43c6-a8dc-e6cc92861c40,Stabat Mater Op 58,Antonin Dvorak,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
92fe6d59-424e-43da-bdfe-c6de3312b86c,Elektra,Richard Strauss,The Confidante,soprano,lyric_soprano,small,opera,2026-04-26 19:01:41.337283
937b5bd2-c081-4877-87c3-bd3bc70da230,Guillaume Tell,Gioachino Rossini,Gesler,bass,dramatic_bass,secondary,opera,2026-04-26 20:22:59.252405
93996655-90c2-462a-8e65-9f1e553598da,The Armed Man A Mass for Peace,Karl Jenkins,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
940ebb28-fc92-4bf3-aa6d-48cbbe1e5e82,The Bartered Bride,Bedrich Smetana,Marenka,soprano,lyric_soprano,lead,opera,2026-04-26 19:01:41.337283
94192504-0bcb-4e45-8f0c-c744d00d71b9,Die Meistersinger von Nurnberg,Richard Wagner,Beckmesser,baritone,lyric_baritone,secondary,opera,2026-04-26 20:20:59.436774
944359cf-5042-44de-b7d0-907bc257c7ed,Mefistofele,Arrigo Boito,Faust,tenor,lyric_tenor,lead,opera,2026-04-26 19:01:41.337283
9453586e-5987-47e9-8205-8353d3e3230f,Requiem,Andrew Lloyd Webber,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
9458fa99-383c-4770-b5d9-726707f5be06,Tannhauser,Richard Wagner,Tannhauser,tenor,heldentenor,lead,opera,2026-04-26 20:20:59.436774
94969d5f-09aa-4fdc-aeb5-df66e54e4821,Mass in E flat major D 950,Franz Schubert,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:56:19.320672
94d2b148-16a0-4609-8f92-03c3c85129c8,Das Lied von der Erde,Gustav Mahler,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,symphonic,2026-04-26 20:28:53.719839
951d8b23-531b-431f-8edb-117568424e14,Requiem in C minor,Luigi Cherubini,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
951f02f2-b365-4fcd-81ec-4f4ef5673833,Jephtha,George Frideric Handel,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
9550f26b-d233-4a9f-8bb1-3b680db613b1,Adriana Lecouvreur,Francesco Cilea,Princess of Bouillon,mezzo_soprano,dramatic_mezzo,lead,opera,2026-04-26 19:01:41.337283
95a825ed-ae0d-4188-a5da-19a68705e06c,La Boheme,Giacomo Puccini,Marcello,baritone,lyric_baritone,lead,opera,2026-04-26 18:48:43.492581
95a87e85-3386-4101-ad62-bc8c41840a1e,Boris Godunov,Modest Mussorgsky,Grigory,tenor,lyric_tenor,lead,opera,2026-04-26 19:01:41.337283
960e8ae5-9842-4781-9305-5fc402e2a634,Aida,Giuseppe Verdi,Radames,tenor,spinto_tenor,lead,opera,2026-04-26 18:54:05.133147
96281929-67cc-4f8c-b3a5-9c7f60e99cab,L'Allegro il Penseroso ed il Moderato,George Frideric Handel,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
968e062c-5491-41b4-b836-3dfec851c904,Falstaff,Giuseppe Verdi,Fenton,tenor,lyric_tenor,secondary,opera,2026-04-26 18:57:01.888083
96b9f625-9970-43c6-8965-718bec2a4280,Hamlet,Ambroise Thomas,Ophelie,soprano,lyric_coloratura_soprano,lead,opera,2026-04-26 20:22:59.252405
96bcd0ed-ed0b-4e39-9dc1-d4e1f4ea8d6f,The Queen of Spades,Pyotr Ilyich Tchaikovsky,Chekalinsky,tenor,comprimario_tenor,small,opera,2026-04-26 18:58:46.291908
96efa1e4-5715-4eba-8bca-09ee821426d1,La Forza del Destino,Giuseppe Verdi,Preziosilla,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 18:57:01.888083
96ff553f-18d5-4190-8c6d-29c62dc8aaae,St Paul,Felix Mendelssohn,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
9709288a-ea61-4872-881a-f11ef4032cfc,Dona Nobis Pacem,Ralph Vaughan Williams,Soprano Solo,soprano,concert_solo,lead,symphonic,2026-04-27 19:55:04.175513
9743a667-1cd8-47fc-a87f-d45280cb0403,Tristan und Isolde,Richard Wagner,Melot,baritone,comprimario_baritone,small,opera,2026-04-26 18:58:46.291908
9796d325-6022-498c-84e2-d690c973c845,Maria Stuarda,Gaetano Donizetti,Roberto Earl of Leicester,tenor,lyric_tenor,lead,opera,2026-04-26 20:20:59.436774
97b1394a-9392-45c1-aa82-7798319f933b,The Apostles,Edward Elgar,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
97d7fc70-69da-4b6d-a489-995f7104b913,Gurrelieder,Arnold Schoenberg,Soprano Solo,soprano,concert_solo,lead,symphonic,2026-04-27 19:51:55.063557
98d17eec-1118-4ee0-99e6-537170a0a225,La Cenerentola,Gioachino Rossini,Angelina,mezzo_soprano,lyric_coloratura_mezzo,lead,opera,2026-04-26 18:55:25.267066
98d4a44f-f986-4ac8-8ffb-57d20894a0d2,Mors et Vita,Charles Gounod,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
9903344b-28c1-49c5-a90c-704f7bc6d720,Saul,George Frideric Handel,Baritone Solo,baritone,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
9917013b-ed9e-43a3-9e8a-cfafaaedb474,Oedipus Rex,Igor Stravinsky,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
99376aca-3139-4deb-b872-ab9abfc67e83,Werther,Jules Massenet,Albert,baritone,lyric_baritone,secondary,opera,2026-04-26 18:57:01.888083
99962302-22b6-4597-b39f-6608a68ee267,Te Deum,Giuseppe Verdi,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
99f2668e-ebcf-4876-88e0-01f19e2f1de7,Missa Solemnis Op 123,Ludwig van Beethoven,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
9a0896f5-4758-42ee-a4b1-f5e7b1940207,Missa in Angustiis Paukenmesse,Joseph Haydn,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
9a17e8e5-f96e-49db-a13f-396871a8e068,Turandot,Giacomo Puccini,A Mandarin,baritone,comprimario_baritone,small,opera,2026-04-26 18:54:05.133147
9a4a5453-f640-4c3b-a54b-58ccc4ffa4e2,Lulu,Alban Berg,Alwa,tenor,lyric_tenor,secondary,opera,2026-04-26 20:26:11.596639
9a895f60-7f62-4980-a792-6f56c34d7f14,St Matthew Passion,Johann Sebastian Bach,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
9aa8949c-3935-44bf-be71-edcd71f6bfbb,Requiem in B minor,Antonin Dvorak,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
9aed257e-5831-4460-b460-d686bf20021e,Cosi fan tutte,Wolfgang Amadeus Mozart,Guglielmo,baritone,lyric_baritone,lead,opera,2026-04-26 18:57:01.888083
9b095572-2b29-446f-a9bc-6adb4615ec99,Peter Grimes,Benjamin Britten,Swallow,bass,lyric_bass,small,opera,2026-04-26 20:26:11.596639
9b0edd36-87ee-48ff-b2ad-332ee0b055ec,Nabucco,Giuseppe Verdi,Abigaille,soprano,dramatic_soprano,lead,opera,2026-04-26 18:58:46.291908
9b18e287-89c7-4cec-8f4f-0d32bb2ab8ac,Gurrelieder,Arnold Schoenberg,Baritone Solo,baritone,concert_solo,lead,symphonic,2026-04-27 19:51:55.063557
9b42c39e-864d-464c-a16c-84500693b98b,L'Italiana in Algeri,Gioachino Rossini,Mustafa,bass,buffo_bass,lead,opera,2026-04-26 20:20:59.436774
9b5afd84-ba86-4d99-9ca9-50110e7b7d66,The Bartered Bride,Bedrich Smetana,Kecal,bass,buffo_bass,secondary,opera,2026-04-26 19:01:41.337283
9b671feb-a25c-43af-861d-ee9b6adbc156,Susanna,George Frideric Handel,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
9bcb9925-44bd-4926-9700-97f9f77f9839,Le Nozze di Figaro,Wolfgang Amadeus Mozart,Bartolo,bass,buffo_bass,secondary,opera,2026-04-26 18:48:43.492581
9c0cc260-d605-4f4f-bfc7-767a6713fa7c,Simon Boccanegra,Giuseppe Verdi,Gabriele Adorno,tenor,lyric_tenor,secondary,opera,2026-04-26 18:57:01.888083
9c2b2bbf-11ce-45b7-a7eb-1420b86b4dd5,Il Trovatore,Giuseppe Verdi,Ruiz,tenor,comprimario_tenor,small,opera,2026-04-26 18:54:05.133147
9c2f872d-2fe4-4350-b4ac-f7318d996946,Pagliacci,Ruggero Leoncavallo,Nedda,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 18:55:25.267066
9c8de32c-7e10-460d-b39c-a594b37592d2,Symphony No 8 Symphony of a Thousand,Gustav Mahler,Bass Solo,bass,concert_solo,lead,symphonic,2026-04-26 20:28:53.719839
9cbb7e19-f635-479c-a89f-bcbd9a0da1f1,Tristan und Isolde,Richard Wagner,Kurwenal,baritone,lyric_baritone,secondary,opera,2026-04-26 18:58:46.291908
9ccaeb4b-bbbe-45bd-b8b8-d63df3a8febb,The Bells Op 35,Sergei Rachmaninoff,Baritone Solo,baritone,concert_solo,lead,symphonic,2026-04-27 19:53:06.44092
9cda5be2-f6be-4abf-8148-c12167e8c03a,Die Walkure,Richard Wagner,Gerhilde,soprano,lyric_soprano,small,opera,2026-04-26 18:58:46.291908
9da1adcc-0149-4a78-9664-24f656ed8362,Die Entfuhrung aus dem Serail,Wolfgang Amadeus Mozart,Pedrillo,tenor,lyric_tenor,secondary,opera,2026-04-26 20:26:11.596639
9de3ec7c-edd3-4350-8f55-29b2021e16a1,Faust,Charles Gounod,Valentin,baritone,lyric_baritone,secondary,opera,2026-04-26 18:55:25.267066
9e16caa1-8d9d-44f2-bcad-42088905fd0f,The Legend of Saint Elisabeth,Franz Liszt,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
9e2d1633-0945-4c68-80ef-51a4e62fbfc1,Requiem in C minor,Luigi Cherubini,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
9e4df092-ced7-4533-bd88-d6eb078bec00,Rigoletto,Giuseppe Verdi,Sparafucile,bass,dramatic_bass,secondary,opera,2026-04-26 18:54:05.133147
9e4fed83-74f1-4418-8599-2ee8c7e062ae,Les Beatitudes,Cesar Franck,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
9eb6205d-8403-48d4-8b9a-efcc8fd44c3a,Katya Kabanova,Leos Janacek,Kabanicha,mezzo_soprano,dramatic_mezzo,secondary,opera,2026-04-26 20:26:11.596639
9eedac22-1698-4e1e-b435-43569361f0aa,Arabella,Richard Strauss,Dominik,baritone,comprimario_baritone,small,opera,2026-04-26 20:26:11.596639
9f45fc4b-e260-4767-8f82-84f69a20be69,Andrea Chenier,Umberto Giordano,The Incredible One,tenor,comprimario_tenor,small,opera,2026-04-26 19:01:41.337283
9f6b7bc0-b74e-439e-9022-aba14fbc5f8e,Dixit Dominus HWV 232,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
9f70edf6-094b-45ca-9502-adeb314e177d,Arabella,Richard Strauss,Count Waldner,bass,lyric_bass,secondary,opera,2026-04-26 20:26:11.596639
9f8ff30f-5416-4935-835b-bbf98add211e,Nabucco,Giuseppe Verdi,Ismaele,tenor,lyric_tenor,secondary,opera,2026-04-26 18:58:46.291908
9f992a5f-de8d-4244-8f50-7b096fad8d92,Gianni Schicchi,Giacomo Puccini,Simone,bass,lyric_bass,small,opera,2026-04-26 19:01:41.337283
9fa274c6-ba79-4897-bb62-12d2e17bda38,La Clemenza di Tito,Wolfgang Amadeus Mozart,Sesto,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 20:26:11.596639
9fc3226e-e5cf-4321-a944-b02a2e2b368b,Dialogues of the Carmelites,Francis Poulenc,The Marquis de la Force,baritone,lyric_baritone,secondary,opera,2026-04-26 20:22:59.252405
9ff63698-d086-44be-b12f-5bb5d4657306,The Seven Last Words of Our Saviour on the Cross,Joseph Haydn,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
9ff88fe2-9a3a-4fea-8fba-23d98a3d44e1,Faust,Charles Gounod,Faust,tenor,lyric_tenor,lead,opera,2026-04-26 18:55:25.267066
a005ac7e-67d9-4384-a253-aa72604a3564,The Bells Op 35,Sergei Rachmaninoff,Soprano Solo,soprano,concert_solo,lead,symphonic,2026-04-27 19:53:06.44092
a01fe628-67da-4c80-bc5f-1eb9f84b338a,Stabat Mater,Gioachino Rossini,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
a0ae94b6-6929-43c0-a781-e77f5723e5ad,Theresienmesse,Joseph Haydn,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
a10ab939-3f7f-4b37-9334-b966ab1e0503,Don Carlo,Giuseppe Verdi,The Grand Inquisitor,bass,dramatic_bass,secondary,opera,2026-04-26 18:58:46.291908
a1342658-f98a-406a-8af4-a9322812b2fa,Aida,Giuseppe Verdi,The King of Egypt,bass,comprimario_bass,small,opera,2026-04-26 18:54:05.133147
a1434a3d-bae8-4372-86a8-c390a686acdc,Hora Novissima,Horatio Parker,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
a16e5278-0082-4cb3-9741-0e13c6499d71,Gianni Schicchi,Giacomo Puccini,Lauretta,soprano,lyric_soprano,lead,opera,2026-04-26 19:01:41.337283
a18d9a89-d59c-4738-9b87-770a67b96791,St Paul,Felix Mendelssohn,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
a1e398f9-f887-481c-a894-7204108499d8,La Traviata,Giuseppe Verdi,Gastone,tenor,comprimario_tenor,small,opera,2026-04-26 18:48:43.492581
a1f72d2e-08eb-449a-a178-b7715285ea47,A Midsummer Night's Dream,Benjamin Britten,Helena,soprano,lyric_soprano,secondary,opera,2026-04-26 20:26:11.596639
a2353b01-740b-4fb2-a4af-cd192b3d0c65,Jenufa,Leos Janacek,His Wife,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 19:01:41.337283
a273ed50-e1da-4fa4-b308-f48de36e2772,Die Entfuhrung aus dem Serail,Wolfgang Amadeus Mozart,Blonde,soprano,soubrette,secondary,opera,2026-04-26 20:26:11.596639
a27a6b66-3260-4f38-9be5-267442d0aca8,Thais,Jules Massenet,Thais,soprano,lyric_soprano,lead,opera,2026-04-26 20:22:59.252405
a28f85e8-05f2-42bf-81c7-f82caa696dc7,Turandot,Giacomo Puccini,Emperor Altoum,tenor,comprimario_tenor,small,opera,2026-04-26 18:54:05.133147
a2ade115-0ca1-4dd7-a8fb-931fbff484bc,Wozzeck,Alban Berg,The Captain,tenor,comprimario_tenor,secondary,opera,2026-04-26 20:22:59.252405
a3110fc6-c3e9-48f0-b128-4d98da9fee8b,Messe de Requiem Op 54,Camille Saint-Saens,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:56:19.320672
a3947e8d-0ea8-4356-9d45-8f9c97f26d30,Samson et Dalila,Camille Saint-Saens,Samson,tenor,dramatic_tenor,lead,opera,2026-04-26 18:57:01.888083
a3b05621-48e5-4218-9370-b245f9131edd,Manon,Jules Massenet,Javotte,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 18:58:46.291908
a3f25f38-62be-4d6b-b0cb-c8e09ece690f,Rusalka,Antonin Dvorak,The Water Goblin,bass,lyric_bass,secondary,opera,2026-04-26 19:01:41.337283
a4766605-ca71-4a53-9145-71cf8c0cb112,Le Nozze di Figaro,Wolfgang Amadeus Mozart,Susanna,soprano,soubrette,lead,opera,2026-04-26 18:48:43.492581
a4c95cce-40ed-408c-91ac-c60f05cd44ce,Die Fledermaus,Johann Strauss II,Ida,soprano,soubrette,small,opera,2026-04-26 20:20:59.436774
a5887fa9-4c88-460b-9241-d5fc06fd1f2b,I Vespri Siciliani,Giuseppe Verdi,Bethune,bass,comprimario_bass,small,opera,2026-04-26 20:22:59.252405
a5b43ee3-1818-423e-83b2-44a77f91a228,La Forza del Destino,Giuseppe Verdi,The Marquis of Calatrava,bass,comprimario_bass,small,opera,2026-04-26 18:57:01.888083
a5ba4e4d-99c0-403c-af24-657d37714a89,Stabat Mater,Giovanni Battista Pergolesi,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:56:19.320672
